user_id,recommendations
1989,"[879734, 1082185, 995242, 1023720, 1024306]"
1990,"[874972, 1058997, 1081177, 1082185, 1024306]"
1991,"[874972, 1044078, 1096036, 931671, 1015597]"
1992,"[1050741, 923746, 9187298, 1057260, 1042438]"
1993,"[12810391, 986912, 1133018, 844179, 13842090]"
1994,"[874972, 913210, 901397, 13213475, 932863]"
1995,"[874972, 13944905, 1048352, 1044188, 7025106]"
1996,"[1111080, 854852, 1011300, 1126899, 981760]"
1997,"[12384565, 986912, 981760, 1126899, 903325]"
1998,"[874972, 908531, 5569471, 1053690, 1106523]"
1999,"[874972, 995242, 1006184, 1068719, 847982]"
2000,"[1000753, 1058997, 916122, 1050851, 1068719]"
2001,"[849202, 1126899, 1082185, 986912, 878996]"
2002,"[887474, 1082185, 8090521, 1106523, 903325]"
2003,"[874972, 1082185, 882247, 1058997, 5569471]"
2004,"[1071302, 1029743, 986912, 981760, 8177622]"
2005,"[874972, 986912, 1082185, 1029743, 951590]"
2006,"[1110111, 1070820, 1082185, 878996, 1044078]"
2007,"[9521787, 1029743, 859075, 1082185, 903325]"
2008,"[874972, 1029743, 981760, 1096036, 913210]"
2009,"[874972, 1082185, 1029743, 1127831, 951590]"
2010,"[826666, 962229, 1096036, 866211, 845208]"
2011,"[874972, 909268, 959985, 893501, 1006184]"
2012,"[9521787, 962229, 908531, 1044078, 916122]"
2013,"[874972, 997011, 890127, 1082185, 1029743]"
2014,"[874972, 1029743, 1082185, 1044078, 5592931]"
2015,"[1108094, 1126899, 1082185, 903325, 981760]"
2016,"[874972, 1133018, 12731544, 1075175, 907128]"
2017,"[899019, 1070820, 859075, 983584, 951412]"
2018,"[917384, 1029743, 903325, 1082185, 986912]"
2019,"[1034176, 1037840, 923746, 13213342, 883404]"
2020,"[836445, 995242, 993638, 1082185, 986912]"
2021,"[9835223, 845208, 1004906, 1044078, 981760]"
2022,"[984680, 995242, 854852, 1082185, 1081177]"
2023,"[874972, 962229, 5568249, 1003699, 1060912]"
2024,"[887474, 1058997, 878996, 1082185, 1081177]"
2025,"[874972, 995242, 976199, 9245106, 945805]"
2026,"[917384, 893018, 844179, 916122, 923746]"
2027,"[874972, 923746, 1068719, 961554, 871756]"
2028,"[860248, 962229, 5568489, 995242, 5568378]"
2029,"[13416117, 903325, 1081177, 962229, 1082185]"
2030,"[12731517, 1081177, 1053690, 1029743, 1082185]"
2031,"[874972, 1044078, 871756, 899624, 969419]"
2032,"[874972, 1029743, 830887, 5569349, 870315]"
2033,"[9832469, 1082185, 859075, 981760, 962568]"
2034,"[874972, 1058997, 1057260, 1082185, 878996]"
2035,"[874972, 923746, 1093413, 1133018, 1092026]"
2036,"[1110111, 1106523, 1024306, 1082185, 878996]"
2037,"[874972, 1070820, 1082185, 981760, 844179]"
2038,"[860248, 868764, 965766, 923746, 971922]"
2039,"[947858, 1029743, 1082185, 878996, 8090537]"
2040,"[874972, 840361, 1129576, 1029743, 5592931]"
2041,"[878715, 962229, 965772, 1044259, 844179]"
2042,"[1118623, 1082185, 916122, 1126899, 903325]"
2043,"[874972, 1082185, 981760, 1133018, 859075]"
2044,"[874972, 844179, 1037863, 827656, 942778]"
2045,"[1138423, 981760, 844179, 1006483, 1068855]"
2046,"[874972, 1082185, 1029743, 1127831, 1106523]"
2047,"[874972, 1082185, 8090537, 1133018, 961554]"
2048,"[887474, 981760, 1133018, 8090537, 1004906]"
2049,"[874972, 893018, 976199, 965982, 1058404]"
2050,"[1000753, 1126899, 962229, 1096036, 866211]"
2051,"[874972, 1082185, 1029743, 1127831, 951590]"
2052,"[874972, 1082185, 1029743, 1127831, 1106523]"
2053,"[1013928, 1082185, 995242, 1053690, 981760]"
2054,"[12810391, 896369, 1062782, 1082185, 1029743]"
2055,"[874972, 1133018, 1048257, 5568378, 997309]"
2056,"[874972, 981760, 1133018, 962229, 8090521]"
2057,"[874972, 8090537, 993638, 1070820, 1082185]"
2058,"[1126294, 986912, 1081177, 1082185, 903325]"
2059,"[874972, 1126899, 1057260, 908531, 859075]"
2060,"[1090931, 1029743, 916122, 986912, 5569230]"
2061,"[874972, 1082185, 1029743, 1127831, 1106523]"
2062,"[1129049, 1126899, 859075, 962568, 1127831]"
2063,"[874972, 878996, 866211, 986912, 1082185]"
2064,"[866548, 1029743, 1082185, 981760, 1057260]"
2065,"[852015, 1029743, 1110572, 1044078, 8090521]"
2066,"[866548, 1082185, 1106523, 1037840, 1094308]"
2067,"[874972, 1082185, 1029743, 1127831, 951590]"
2068,"[860248, 1082185, 981760, 1070820, 1024306]"
2069,"[836445, 840361, 871756, 1106523, 986912]"
2070,"[12810391, 10457044, 1089766, 951590, 859075]"
2071,"[874972, 1029743, 981760, 1044078, 1053690]"
2072,"[874972, 1082185, 1029743, 1127831, 951590]"
2073,"[874972, 906262, 1082185, 1029743, 1127831]"
2074,"[874972, 840361, 951821, 1106523, 883932]"
2075,"[866548, 995242, 1044078, 983584, 961554]"
2076,"[13416117, 1082185, 1106523, 981760, 854852]"
2077,"[13073225, 1082185, 1133018, 903325, 962568]"
2078,"[874972, 1029743, 8090521, 951590, 868764]"
2079,"[9835223, 1023720, 854852, 1106523, 1082185]"
2080,"[874972, 995242, 1004906, 1082185, 962229]"
2081,"[874972, 1106523, 1044078, 1043590, 899624]"
2082,"[981677, 986912, 1082185, 1029743, 903325]"
2083,"[948670, 1126899, 986912, 1082185, 981760]"
2084,"[970866, 1082185, 862349, 981760, 878996]"
2085,"[850102, 1082990, 908531, 962229, 983795]"
2086,"[948670, 1070820, 1044078, 986912, 1082185]"
2087,"[982469, 995242, 1082185, 903325, 1081177]"
2088,"[874972, 1082185, 995242, 986912, 1044078]"
2089,"[874972, 9575582, 1126899, 1082185, 1029743]"
2090,"[874972, 899682, 1136257, 995242, 13190294]"
2091,"[1137346, 998119, 1097418, 844179, 1058930]"
2092,"[874972, 854900, 13907062, 1082185, 1029743]"
2093,"[874972, 890695, 923673, 8090521, 882604]"
2094,"[968072, 986912, 862349, 1082185, 1057260]"
2095,"[982469, 986912, 1032703, 1106523, 1044188]"
2096,"[9835223, 1138189, 859075, 1082185, 1044078]"
2097,"[874972, 1133018, 868764, 965797, 5587656]"
2098,"[874972, 1082185, 995242, 913210, 1004906]"
2099,"[874972, 1082185, 878996, 1029743, 903325]"
2100,"[1022428, 1044078, 981760, 1082185, 1106523]"
2101,"[1090931, 1029743, 981760, 983584, 1101010]"
2102,"[12262778, 962568, 961554, 962229, 1082185]"
2103,"[874972, 1125278, 1082185, 1029743, 1127831]"
2104,"[874972, 1029743, 1082185, 916122, 916993]"
2105,"[874972, 1082185, 1029743, 1127831, 951590]"
2106,"[874972, 1082185, 1029743, 1127831, 951590]"
2107,"[874972, 995242, 916122, 1082185, 878996]"
2108,"[874972, 995242, 1081177, 1082185, 981760]"
2109,"[874972, 962229, 1106523, 1024306, 981760]"
2110,"[13944610, 1081177, 6034857, 1029743, 1082185]"
2111,"[12810391, 1082185, 1058997, 983584, 981760]"
2112,"[958594, 1126899, 1082185, 962229, 903325]"
2113,"[874972, 1082185, 862349, 981760, 903325]"
2114,"[1079913, 1082185, 866211, 986912, 878996]"
2115,"[849202, 986912, 1024306, 1070820, 1081177]"
2116,"[9521679, 8293439, 893018, 923746, 823775]"
2117,"[874972, 1082185, 883003, 1133018, 976199]"
2118,"[874972, 1029743, 908531, 962568, 923746]"
2119,"[970747, 1029743, 1082185, 981760, 916122]"
2120,"[874972, 1082185, 1029743, 1127831, 1106523]"
2121,"[906844, 995242, 903325, 1082185, 1057260]"
2122,"[874972, 1082185, 1106523, 1044078, 859075]"
2123,"[904129, 986912, 995242, 1044078, 1024306]"
2124,"[948670, 1029743, 1081177, 1082185, 903325]"
2125,"[874972, 995242, 1044078, 1082185, 7025106]"
2126,"[874972, 903325, 1081177, 1082185, 854852]"
2127,"[874972, 962229, 1082185, 1029743, 983584]"
2128,"[874972, 1082185, 1029743, 1127831, 951590]"
2129,"[874972, 986912, 1106523, 1082185, 1081177]"
2130,"[874972, 1044078, 1057260, 1106523, 1082185]"
2131,"[874972, 1029743, 1082185, 986912, 903325]"
2132,"[874972, 1082185, 866211, 990797, 901062]"
2133,"[866548, 995242, 961554, 1082185, 854852]"
2134,"[950463, 1126899, 981760, 962229, 1082185]"
2135,"[874972, 8203851, 870515, 6534074, 13381458]"
2136,"[878715, 1082185, 1058997, 1024306, 981760]"
2137,"[968072, 1029743, 1082185, 878996, 1044078]"
2138,"[829291, 862349, 1053690, 916122, 854852]"
2139,"[1013928, 1085333, 1002558, 995242, 844179]"
2140,"[981677, 1070820, 1082185, 1044078, 1024306]"
2141,"[14025500, 981760, 961554, 1070820, 1082185]"
2142,"[12262978, 1106523, 1044078, 1082185, 1023720]"
2143,"[874972, 1106523, 983584, 962568, 844179]"
2144,"[860248, 1029743, 1044078, 903325, 866211]"
2145,"[874972, 1082185, 903325, 866211, 1127831]"
2146,"[874972, 1133018, 904236, 1053690, 857503]"
2147,"[974156, 893018, 923746, 1101010, 961554]"
2148,"[948670, 1082185, 1106523, 981760, 951590]"
2149,"[874972, 1029743, 981760, 1082185, 923746]"
2150,"[874972, 1029743, 845208, 940731, 863447]"
2151,"[12731517, 995242, 962568, 1122358, 923746]"
2152,"[874972, 995242, 6034857, 13008321, 1101706]"
2153,"[9521787, 1029743, 1082185, 1044078, 981760]"
2154,"[1002787, 981760, 1133018, 1082185, 1024306]"
2155,"[874972, 935968, 904422, 7410019, 849018]"
2156,"[874972, 1029743, 1082185, 986912, 903325]"
2157,"[874972, 981760, 950439, 1106523, 957741]"
2158,"[874972, 910032, 844179, 862349, 970030]"
2159,"[874972, 981760, 923746, 1133018, 8090537]"
2160,"[12262978, 1029743, 1082185, 976199, 1022254]"
2161,"[874972, 1126899, 1082185, 1053690, 951590]"
2162,"[981677, 981760, 1133018, 1082185, 1023720]"
2163,"[874972, 908531, 859987, 1082185, 1029743]"
2164,"[874972, 1082185, 1029743, 1127831, 951590]"
2165,"[837569, 1081177, 1053690, 1075368, 1033142]"
2166,"[874972, 1082185, 1029743, 1127831, 951590]"
2167,"[874972, 948384, 1082185, 1029743, 1127831]"
2168,"[1090931, 1029743, 1082185, 1044078, 981760]"
2169,"[970866, 883003, 5585510, 1126899, 1082185]"
2170,"[7160764, 1126899, 1044078, 951590, 8090521]"
2171,"[1133745, 986912, 1082185, 995242, 951590]"
2172,"[849202, 1082185, 1057260, 1029743, 903325]"
2173,"[1071302, 1082185, 1106523, 1044078, 908531]"
2174,"[874972, 1119761, 5567502, 6463451, 1131602]"
2175,"[874972, 1082185, 1106523, 971922, 6534030]"
2176,"[10198378, 5569792, 5569471, 862799, 5569327]"
2177,"[874972, 8090521, 962568, 1004906, 871756]"
2178,"[874972, 1126899, 981760, 1044188, 868645]"
2179,"[874972, 995242, 903325, 923746, 985999]"
2180,"[12810464, 1106523, 1044078, 1081177, 981760]"
2181,"[878715, 1029743, 1082185, 981760, 903325]"
2182,"[874972, 839656, 882604, 954778, 851508]"
2183,"[874972, 995242, 981760, 1082185, 983584]"
2184,"[995151, 903325, 9677886, 5592931, 844165]"
2185,"[12384565, 1029743, 923746, 1082185, 878996]"
2186,"[970747, 995242, 1044078, 1082185, 981760]"
2187,"[1038663, 1029743, 903325, 916122, 908531]"
2188,"[874972, 962229, 903325, 1082185, 1106523]"
2189,"[1118623, 1029743, 1081177, 1082185, 983584]"
2190,"[933354, 995242, 1101010, 962229, 908531]"
2191,"[874972, 1040807, 833458, 905072, 1088555]"
2192,"[874972, 1082185, 1029743, 1127831, 1106523]"
2193,"[1108094, 1082185, 916122, 1070820, 7025106]"
2194,"[850102, 1058997, 1024306, 986912, 1082185]"
2195,"[874972, 1082185, 1058997, 961554, 951412]"
2196,"[13213240, 1029743, 1082185, 986912, 981760]"
2197,"[874972, 1007269, 1102959, 5569230, 1076769]"
2198,"[1013928, 981760, 1023720, 986912, 1082185]"
2199,"[1099089, 962229, 1082185, 1126899, 981760]"
2200,"[5995129, 7025106, 1005274, 859075, 913894]"
2201,"[874972, 1082185, 1029743, 1127831, 951590]"
2202,"[874972, 918046, 7462562, 1082185, 1029743]"
2203,"[1018818, 12731436, 844179, 1029743, 981760]"
2204,"[863762, 1044078, 854852, 981760, 859075]"
2205,"[874972, 1082185, 1106523, 983584, 993638]"
2206,"[874972, 995242, 999104, 857697, 8276172]"
2207,"[968072, 6034857, 961554, 986912, 1082185]"
2208,"[833940, 1081177, 1110572, 962229, 1106523]"
2209,"[9521679, 903325, 1081177, 1029743, 1082185]"
2210,"[982469, 833724, 1085333, 1108131, 837751]"
2211,"[874972, 1029743, 844179, 1082185, 6533936]"
2212,"[874972, 1082185, 1029743, 1127831, 951590]"
2213,"[874972, 1082185, 1024306, 903325, 1053690]"
2214,"[962615, 1029743, 1082185, 910032, 1011300]"
2215,"[13506119, 1082185, 1106523, 981760, 854852]"
2216,"[874972, 840361, 858743, 1070820, 921836]"
2217,"[874972, 1082185, 903325, 862349, 1024306]"
2218,"[874972, 1029743, 903325, 6034857, 961554]"
2219,"[874972, 1082185, 1029743, 1127831, 1106523]"
2220,"[874972, 1082185, 1029743, 1127831, 1106523]"
2221,"[874972, 1070820, 962568, 1082185, 1024306]"
2222,"[1065538, 981760, 1101010, 995242, 1024306]"
2223,"[1013928, 1058997, 1011300, 834103, 5569845]"
2224,"[874972, 1082185, 916122, 1070820, 1044078]"
2225,"[1110111, 1070820, 9677886, 1082185, 5569471]"
2226,"[981677, 866211, 923746, 1056509, 14077362]"
2227,"[874972, 987562, 868764, 962229, 1029743]"
2228,"[874972, 1029743, 951590, 1082185, 1127831]"
2229,"[1034176, 1070820, 1082185, 1057260, 1081177]"
2230,"[1130729, 1082185, 1058997, 903325, 916122]"
2231,"[959737, 916122, 1057102, 1126899, 1082185]"
2232,"[874972, 868764, 848319, 1022254, 897125]"
2233,"[860248, 1082185, 986912, 1058997, 1081177]"
2234,"[1107420, 1082185, 1081177, 878996, 1024306]"
2235,"[874972, 1044078, 981760, 1082185, 903325]"
2236,"[874972, 1053690, 8090521, 913210, 6632764]"
2237,"[849202, 965766, 5574377, 1082185, 1058997]"
2238,"[874972, 1029743, 1082185, 981760, 1138189]"
2239,"[956599, 995242, 908531, 1043590, 896085]"
2240,"[826666, 981760, 951590, 1029743, 983584]"
2241,"[874972, 1082185, 995242, 993638, 923746]"
2242,"[874972, 1044078, 8090521, 1082185, 1096036]"
2243,"[878715, 981760, 834117, 1029743, 994577]"
2244,"[874972, 1082185, 1106523, 962229, 1044078]"
2245,"[874972, 1082185, 1044078, 995242, 878996]"
2246,"[874972, 1082185, 1029743, 1127831, 951590]"
2247,"[849202, 1082185, 1106523, 1044078, 983584]"
2248,"[950463, 878996, 981760, 1133018, 951590]"
2249,"[874972, 1082185, 1029743, 1127831, 951590]"
2250,"[874972, 1082185, 995242, 1024306, 908531]"
2251,"[970866, 878996, 903325, 1029743, 1082185]"
2252,"[1103808, 910032, 859075, 894360, 1049735]"
2253,"[874972, 1101449, 1082185, 1029743, 1127831]"
2254,"[874972, 1116741, 5569327, 1119051, 1137688]"
2255,"[874972, 1029743, 965766, 13842088, 5568732]"
2256,"[866548, 1070820, 962568, 840361, 6534030]"
2257,"[874972, 9420312, 925862, 1106523, 1104349]"
2258,"[833940, 7025106, 1051323, 1126899, 1110572]"
2259,"[874972, 923746, 1026118, 846823, 982493]"
2260,"[1050741, 1082185, 903325, 1029743, 981760]"
2261,"[975085, 866211, 965766, 983584, 1037840]"
2262,"[874972, 1082185, 854852, 1053690, 1096036]"
2263,"[874972, 1082185, 981760, 986912, 995242]"
2264,"[878715, 7025106, 962229, 1126899, 10457044]"
2265,"[874972, 1082185, 1029743, 1127831, 951590]"
2266,"[970747, 1044078, 878996, 916122, 866211]"
2267,"[874972, 962568, 951412, 1126899, 10457044]"
2268,"[849202, 995242, 981760, 1013703, 991747]"
2269,"[12731517, 1029743, 878996, 1082185, 1044078]"
2270,"[1012514, 1082185, 1081177, 962229, 1044078]"
2271,"[874972, 871611, 909894, 986912, 993638]"
2272,"[12810391, 951590, 961554, 1082185, 923746]"
2273,"[1079913, 995242, 1053690, 5568378, 875392]"
2274,"[1013928, 1029743, 986912, 1082185, 854852]"
2275,"[968072, 1029743, 962229, 1082185, 1044078]"
2276,"[874972, 1082185, 1106523, 916122, 908531]"
2277,"[860248, 995242, 5569230, 1053690, 1096036]"
2278,"[13007264, 1082185, 866211, 951412, 901062]"
2279,"[13944610, 854852, 8090537, 1053690, 962568]"
2280,"[874972, 910032, 1028473, 1070820, 1082990]"
2281,"[975085, 1126899, 903325, 1082185, 854852]"
2282,"[874972, 1082185, 862349, 903325, 962568]"
2283,"[970866, 1070820, 1082185, 8090537, 844179]"
2284,"[959737, 990797, 12263788, 975633, 1092588]"
2285,"[874972, 1082185, 962568, 1058997, 903325]"
2286,"[874972, 1070820, 981760, 854852, 1028816]"
2287,"[956599, 1082185, 854852, 1029743, 1024306]"
2288,"[948670, 1126899, 1082185, 840361, 825365]"
2289,"[984680, 995242, 1053690, 845208, 913210]"
2290,"[874972, 962229, 1101010, 1029743, 844165]"
2291,"[874972, 6979427, 1127470, 986912, 1138189]"
2292,"[874972, 1081177, 961554, 1029743, 9527290]"
2293,"[874972, 1024306, 983584, 1070820, 1082185]"
2294,"[874972, 995242, 983584, 1082185, 859075]"
2295,"[1038663, 866211, 923746, 1106523, 903325]"
2296,"[12810389, 1112754, 1057011, 941943, 1054216]"
2297,"[874972, 1005456, 922127, 1082185, 12731544]"
2298,"[826666, 1029743, 1082185, 1044078, 916122]"
2299,"[874972, 1082185, 916122, 878996, 961554]"
2300,"[874972, 1082185, 1096036, 1029743, 903325]"
2301,"[1057749, 871756, 835098, 1029743, 5592931]"
2302,"[1050741, 1029743, 908531, 868764, 961554]"
2303,"[874972, 1070820, 908531, 903325, 961554]"
2304,"[874972, 1029743, 1082185, 1029743, 1127831]"
2305,"[9677366, 995242, 868764, 1082185, 878996]"
2306,"[874972, 1082185, 1029743, 1127831, 951590]"
2307,"[906844, 1126899, 854852, 1082185, 986912]"
2308,"[874972, 981760, 906262, 8181477, 1098844]"
2309,"[874972, 951590, 840361, 1106523, 1068719]"
2310,"[8020166, 1029743, 1081177, 1006184, 871611]"
2311,"[874972, 913210, 1043751, 1029743, 1122358]"
2312,"[944018, 862349, 10457044, 1082185, 903325]"
2313,"[874972, 1082185, 1029743, 1127831, 1106523]"
2314,"[12262778, 962568, 845208, 1126899, 1082185]"
2315,"[874972, 1082185, 1029743, 1127831, 951590]"
2316,"[874972, 1082185, 1029743, 1127831, 1106523]"
2317,"[874972, 7025106, 1136375, 1077430, 6979128]"
2318,"[1115069, 1133018, 878445, 918046, 951590]"
2319,"[874972, 1081177, 1037840, 1029743, 13007355]"
2320,"[874972, 1082185, 889649, 995242, 1004390]"
2321,"[874972, 1029743, 986912, 981760, 962568]"
2322,"[959737, 868764, 903325, 1082185, 1044259]"
2323,"[874972, 1082185, 1029743, 1127831, 1106523]"
2324,"[874972, 995242, 1044078, 1082185, 1057260]"
2326,"[1071302, 995242, 854852, 1081177, 981760]"
2327,"[874972, 1082185, 1029743, 1127831, 1106523]"
2328,"[970747, 981760, 951412, 1106523, 1082185]"
2329,"[874972, 1082185, 1029743, 1127831, 1106523]"
2330,"[860248, 1106523, 854852, 1082185, 1081177]"
2331,"[12812261, 1106523, 908531, 1082185, 1044078]"
2332,"[860248, 921744, 8203451, 5568758, 915874]"
2333,"[1075007, 862349, 923746, 932503, 985893]"
2334,"[906335, 971922, 871754, 982799, 8293385]"
2335,"[5571176, 1029743, 1082185, 1044078, 1057260]"
2336,"[874972, 1106523, 916122, 1053690, 893018]"
2337,"[874972, 1065259, 913278, 918638, 1097001]"
2338,"[874972, 1082185, 986912, 1106523, 903325]"
2339,"[874972, 981521, 1082185, 1029743, 1127831]"
2340,"[1038663, 1081177, 1133018, 1082185, 8090521]"
2341,"[12262830, 1082185, 1106523, 1081177, 981760]"
2342,"[866548, 878996, 903325, 1029743, 981760]"
2343,"[1134483, 1082185, 908531, 1029743, 916122]"
2344,"[1000753, 1106523, 1057260, 981760, 8090537]"
2345,"[826666, 1106523, 986912, 962229, 983584]"
2346,"[874972, 1029743, 981760, 962568, 1004906]"
2347,"[1065538, 995242, 8090521, 1082185, 903325]"
2348,"[874972, 1082185, 1031864, 1050851, 929726]"
2349,"[874972, 862349, 6533681, 906658, 836085]"
2350,"[874972, 1056762, 938849, 1082185, 1029743]"
2351,"[9521787, 9677886, 1097991, 1048727, 5592427]"
2352,"[874972, 1082185, 9677886, 1133018, 9802981]"
2353,"[874972, 962229, 1082185, 1133018, 866211]"
2354,"[1076842, 1082185, 878996, 1126899, 916122]"
2355,"[874972, 1029743, 1082185, 1082185, 1029743]"
2356,"[1079913, 903325, 1096036, 977374, 962568]"
2357,"[13506119, 9575582, 10457128, 1082185, 1029743]"
2358,"[879734, 1044078, 903325, 981760, 854852]"
2359,"[844462, 990797, 819765, 1106523, 1044078]"
2360,"[12812261, 1082185, 995242, 1044078, 903325]"
2361,"[874972, 923746, 6632764, 1126899, 1044078]"
2362,"[874972, 887342, 1125530, 10356272, 883404]"
2363,"[1119993, 1082185, 1033142, 1070820, 955075]"
2364,"[874972, 1817725, 1082185, 1029743, 1127831]"
2365,"[874972, 1082185, 1029743, 1127831, 951590]"
2366,"[849202, 1044078, 908531, 995242, 1110572]"
2367,"[874972, 1082185, 1024306, 1029743, 981760]"
2368,"[9521679, 5568378, 1083787, 6919433, 10308345]"
2369,"[874972, 1106523, 951590, 6034857, 1053690]"
2370,"[9521787, 961554, 1053690, 1070820, 981760]"
2371,"[9835223, 951590, 5569230, 1106523, 1024306]"
2372,"[982469, 1029743, 986912, 962229, 1082185]"
2373,"[874972, 1029743, 859075, 1128016, 883404]"
2374,"[948670, 1081177, 862349, 1082185, 854852]"
2375,"[968072, 1106523, 1044078, 916122, 6034857]"
2376,"[874972, 1029743, 1057168, 1082185, 8090537]"
2377,"[874972, 1082185, 986912, 995242, 866211]"
2378,"[1054402, 1047769, 923746, 961554, 952408]"
2379,"[860248, 5569230, 844179, 1058997, 903325]"
2380,"[948670, 995242, 962568, 1082185, 961554]"
2381,"[874972, 1044078, 7025106, 1133018, 916122]"
2382,"[1050741, 1029743, 9297574, 1025650, 901776]"
2383,"[10198378, 948953, 1082185, 1029743, 1127831]"
2384,"[874972, 1082185, 1029743, 1127831, 951590]"
2385,"[874972, 1044078, 5568378, 1029743, 1082185]"
2386,"[1107420, 1029743, 1082185, 1053690, 962568]"
2387,"[1050741, 1126899, 962229, 6034857, 844179]"
2388,"[982469, 1106523, 1096036, 990797, 972665]"
2389,"[874972, 1029743, 923746, 1082185, 893018]"
2390,"[874972, 940947, 9392700, 1092026, 5995830]"
2391,"[874972, 1106523, 1056509, 1006184, 976199]"
2392,"[874972, 1029743, 1081177, 916122, 918046]"
2393,"[12810464, 1082185, 995242, 1057260, 903325]"
2394,"[12984576, 1133018, 1138189, 910473, 908318]"
2395,"[919766, 1029743, 981760, 1082185, 8090537]"
2396,"[874972, 1029743, 1082185, 916122, 908531]"
2397,"[874972, 1082185, 1106523, 903325, 981760]"
2398,"[874972, 962229, 1024306, 995242, 910032]"
2399,"[947858, 835098, 820582, 1061220, 1116476]"
2400,"[874972, 986912, 8090545, 1138189, 1085333]"
2401,"[874972, 878996, 854852, 1082185, 1106523]"
2402,"[874972, 1138189, 844179, 1106523, 1082185]"
2403,"[874972, 951590, 844179, 1043590, 5585510]"
2404,"[874972, 1126899, 1082185, 1110572, 961554]"
2405,"[899019, 1029743, 962229, 1082185, 981760]"
2406,"[860248, 1058997, 981760, 1082185, 878996]"
2407,"[947858, 995242, 1044078, 1082185, 981760]"
2408,"[1000753, 1029743, 962229, 1082185, 878996]"
2409,"[874972, 1082185, 1029743, 1127831, 951590]"
2410,"[1108094, 1070820, 1082185, 1044078, 981760]"
2411,"[874972, 845715, 1060705, 1072693, 919180]"
2412,"[1103808, 982799, 1053877, 1037840, 844179]"
2413,"[874972, 980823, 1082185, 1029743, 1127831]"
2414,"[874972, 1105488, 1065380, 1082185, 1029743]"
2415,"[874972, 995242, 1101589, 952972, 9420312]"
2416,"[874972, 1126899, 981760, 849697, 859075]"
2417,"[874972, 1082185, 1029743, 1127831, 951590]"
2418,"[1069312, 995242, 981760, 1044078, 951590]"
2419,"[860248, 1126899, 1127831, 882190, 1025611]"
2420,"[12731517, 1082185, 1044078, 1106523, 1081177]"
2421,"[12262978, 1082185, 1070820, 878996, 981760]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[1090931, 962229, 1082185, 1029743, 916122]"
2424,"[863762, 1029743, 983584, 962229, 1082185]"
2425,"[874972, 1029743, 1017472, 1137387, 1014802]"
2426,"[874972, 1053690, 1096036, 1029743, 1044078]"
2427,"[874972, 903325, 962568, 1082185, 986912]"
2428,"[874972, 6533681, 944486, 1082185, 1029743]"
2429,"[874972, 1106523, 861445, 1076875, 899624]"
2430,"[1021324, 995242, 951590, 1082185, 981760]"
2431,"[12731517, 1082185, 981760, 7025106, 845208]"
2432,"[1134483, 983584, 13842214, 8090521, 1101010]"
2433,"[874972, 1037863, 973916, 1082185, 9268695]"
2434,"[874972, 995242, 1096036, 923746, 835243]"
2435,"[1054402, 995242, 908531, 1082185, 878996]"
2436,"[874972, 986912, 5565925, 991951, 883932]"
2437,"[1034176, 1070820, 1082185, 866211, 1004906]"
2438,"[919766, 1058997, 854852, 916122, 866211]"
2439,"[874972, 1126899, 1022254, 849003, 1082185]"
2440,"[874972, 1044078, 1081177, 1106523, 981760]"
2441,"[948670, 1082185, 840361, 1029743, 908531]"
2442,"[860248, 866211, 5592931, 1126899, 1082185]"
2443,"[874972, 1029743, 1127831, 1082185, 951590]"
2444,"[874972, 1082185, 1029743, 1127831, 951590]"
2445,"[874972, 1029743, 1044078, 1082185, 981760]"
2446,"[948670, 1082185, 1101010, 962229, 1081177]"
2447,"[968072, 8293439, 1057102, 1082185, 1058997]"
2448,"[1054402, 903325, 6034857, 1106523, 1082185]"
2449,"[1057749, 1029743, 903325, 1082185, 854852]"
2450,"[874972, 1082185, 878996, 1070820, 908531]"
2451,"[874972, 844179, 962568, 878996, 859075]"
2452,"[982469, 1082185, 1106523, 1044078, 1081177]"
2453,"[12262778, 1070820, 1082185, 1057260, 1049735]"
2454,"[874972, 1110572, 868764, 972665, 1037332]"
2455,"[849202, 1110572, 859075, 1029743, 983795]"
2456,"[1099089, 1133018, 951412, 1043590, 990797]"
2457,"[874972, 1106523, 1082185, 986912, 878996]"
2458,"[874972, 1126899, 965766, 859075, 1127831]"
2459,"[899019, 7025106, 859075, 918638, 1031864]"
2460,"[1065017, 1053690, 1133018, 1110572, 5569230]"
2461,"[874972, 1082185, 1058997, 1082212, 1022254]"
2462,"[970747, 981760, 5569230, 1029743, 903325]"
2463,"[874972, 1082185, 1029743, 1127831, 951590]"
2464,"[874972, 1014802, 835285, 12263119, 1082185]"
2465,"[947858, 1082185, 995242, 986912, 981760]"
2466,"[984680, 951590, 1006188, 1029743, 859075]"
2467,"[1058754, 1081177, 7025106, 1126899, 1036501]"
2468,"[874972, 990797, 1031316, 1082185, 1106523]"
2469,"[874972, 862349, 916122, 868764, 893018]"
2470,"[874972, 1019643, 819840, 821083, 1120928]"
2471,"[874972, 1126899, 9677202, 923746, 13842090]"
2472,"[874972, 1029743, 854852, 970030, 1026118]"
2473,"[874972, 9677202, 1006342, 1082185, 1029743]"
2474,"[874972, 1029743, 878996, 1024306, 961554]"
2475,"[1108094, 862349, 1024306, 1082185, 1081177]"
2476,"[874972, 1082185, 1029743, 1127831, 951590]"
2477,"[874972, 1082185, 1058997, 916122, 866211]"
2478,"[874972, 1082185, 995242, 854852, 1096036]"
